FileName,FeatureModel,VP,NoF,NLeaf,NM,NO,NA,NVF,NGF,SHoF,MHoF,SCDF,MCDF,NoFC,NoC,DoT,ADoT,RoV,BF,CoC,FoC
model_20130917_1805517149.xml,Video On Demand SPL FM,4.0,13.0,10.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,6.0,4.0,3.0,1.3,0.375,2.6666666666666665,0.9230769230769231,0.07692307692307693
model_20130917_737900063.xml,Video On Demand FM,4.0,13.0,10.0,4.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,3.0,6.0,4.0,3.0,1.3,0.5,2.0,0.7692307692307693,0.07692307692307693
model_20131016_1224723724.xml,mo,7.0,11.0,6.0,3.0,7.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.3333333333333335,0.5,2.0,1.0909090909090908,0.6363636363636364
model_20131028_1719041666.xml,SimulesSPLBruno,3.0,19.0,13.0,15.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.1538461538461537,0.3333333333333333,3.0,0.9473684210526315,0.15789473684210525
model_20131109_2060894287.xml,matrices,6.0,14.0,9.0,2.0,2.0,3.0,5.0,5.0,7.0,2.0,2.0,2.0,4.0,3.0,5.0,2.2222222222222223,0.38461538461538464,2.6,1.1428571428571428,0.14285714285714285
model_20131111_1434736548.xml,vacaciones1Kelvin,10.0,34.0,22.0,13.0,3.0,2.0,5.0,12.0,5.0,12.0,4.0,2.0,7.0,3.0,5.0,2.6818181818181817,0.36363636363636365,2.75,1.0588235294117647,0.08823529411764706
model_20131111_1486670620.xml,EnsinoOperaLogicosKdu,6.0,21.0,15.0,3.0,0.0,1.0,1.0,6.0,4.0,13.0,0.0,0.0,0.0,0.0,5.0,2.066666666666667,0.3,3.3333333333333335,0.9523809523809523,0.0
model_20131112_1165253679.xml,EventosFeijoo,9.0,27.0,19.0,5.0,3.0,2.0,5.0,8.0,5.0,13.0,0.0,0.0,0.0,0.0,6.0,2.789473684210526,0.3076923076923077,3.25,0.9629629629629629,0.1111111111111111
model_20131112_1191150070.xml,MayaModel,16.0,57.0,38.0,31.0,9.0,3.0,12.0,19.0,6.0,10.0,1.0,0.0,2.0,1.0,5.0,2.710526315789474,0.34545454545454546,2.8947368421052633,0.9824561403508771,0.15789473684210525
model_20131112_1315617761.xml,Portafolio2Fierro,18.0,58.0,35.0,10.0,3.0,2.0,5.0,23.0,4.0,40.0,1.0,6.0,8.0,6.0,8.0,3.3714285714285714,0.4107142857142857,2.4347826086956523,1.0689655172413792,0.05172413793103448
model_20131112_1353790761.xml,portafolioContreras,10.0,23.0,16.0,6.0,6.0,2.0,8.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,2.125,0.3181818181818182,3.142857142857143,0.9565217391304348,0.2608695652173913
model_20131112_1399418967.xml,PortafolioMoreno,17.0,35.0,23.0,5.0,10.0,3.0,13.0,12.0,10.0,9.0,0.0,0.0,0.0,0.0,4.0,2.869565217391304,0.36363636363636365,2.75,0.9428571428571428,0.2857142857142857
model_20131112_1591180910.xml,EventosHernandez,15.0,29.0,19.0,5.0,9.0,2.0,11.0,10.0,6.0,8.0,0.0,0.0,0.0,0.0,4.0,2.0526315789473686,0.35714285714285715,2.8,0.9655172413793104,0.3103448275862069
model_20131112_1592384504.xml,Premium1Nemocon,14.0,32.0,21.0,4.0,4.0,3.0,7.0,11.0,3.0,20.0,0.0,0.0,0.0,0.0,5.0,2.2857142857142856,0.3548387096774194,2.8181818181818183,0.96875,0.125
model_20131112_1617262618.xml,PortafolioEddie,11.0,30.0,20.0,11.0,7.0,3.0,10.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,2.65,0.3448275862068966,2.9,0.9666666666666667,0.23333333333333334
model_20131112_1630582425.xml,Portafolios1Gomez,10.0,28.0,20.0,5.0,3.0,5.0,8.0,8.0,13.0,6.0,1.0,0.0,2.0,1.0,5.0,2.0,0.2962962962962963,3.375,1.0,0.10714285714285714
model_20131112_1825068383.xml,VacacionesSanmiguel,12.0,25.0,18.0,3.0,7.0,0.0,7.0,7.0,0.0,14.0,0.0,6.0,9.0,5.0,4.0,1.9444444444444444,0.2916666666666667,3.4285714285714284,1.16,0.28
model_20131112_1840652917.xml,EventosPerez,9.0,17.0,13.0,5.0,8.0,0.0,8.0,4.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,1.6153846153846154,0.25,4.0,1.0,0.47058823529411764
model_20131112_1855381012.xml,EventosGarcia,10.0,31.0,23.0,6.0,4.0,1.0,5.0,8.0,2.0,18.0,0.0,0.0,0.0,0.0,3.0,2.0,0.26666666666666666,3.75,0.967741935483871,0.12903225806451613
model_20131112_2028027455.xml,MyHolidays,5.0,13.0,9.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,1.7777777777777777,0.3333333333333333,3.0,0.9230769230769231,0.15384615384615385
model_20131112_330151541.xml,Eventos1Sandoval,9.0,21.0,14.0,3.0,3.0,4.0,7.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.35,2.857142857142857,0.9523809523809523,0.14285714285714285
model_20131112_356575914.xml,poratfolios1,7.0,20.0,14.0,3.0,2.0,3.0,5.0,6.0,8.0,6.0,1.0,0.0,2.0,1.0,5.0,2.0714285714285716,0.3157894736842105,3.1666666666666665,1.0,0.1
model_20131112_605989901.xml,eventos2,9.0,25.0,18.0,4.0,3.0,4.0,7.0,7.0,11.0,6.0,0.0,0.0,0.0,0.0,3.0,1.9444444444444444,0.2916666666666667,3.4285714285714284,0.96,0.12
model_20131112_64627122.xml,PortafolioLopez,5.0,13.0,10.0,4.0,3.0,1.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,1.5,0.25,4.0,0.9230769230769231,0.23076923076923078
model_20131112_817529963.xml,VacacionesCabrera,6.0,40.0,29.0,27.0,3.0,0.0,3.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,2.2413793103448274,0.28205128205128205,3.5454545454545454,0.975,0.075
model_20131112_832913408.xml,variabilidad,11.0,17.0,13.0,5.0,5.0,0.0,5.0,4.0,0.0,6.0,0.0,5.0,9.0,3.0,3.0,1.7692307692307692,0.36363636363636365,2.75,0.8235294117647058,0.29411764705882354
model_20131112_990013628.xml,Test,4.0,10.0,7.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1.5714285714285714,0.3333333333333333,3.0,0.9,0.2
model_20131113_2067550021.xml,FM ERP-SPL,13.0,42.0,29.0,23.0,10.0,0.0,10.0,13.0,0.0,8.0,0.0,2.0,8.0,4.0,4.0,2.4482758620689653,0.3611111111111111,2.769230769230769,0.9523809523809523,0.23809523809523808
model_20131114_87095598.xml,FM ERP-SPL,20.0,57.0,37.0,28.0,14.0,0.0,14.0,20.0,0.0,14.0,0.0,2.0,8.0,4.0,6.0,2.7837837837837838,0.39215686274509803,2.55,0.9649122807017544,0.24561403508771928
model_20131121_194495737.xml,Multiplicador de n matrices,5.0,12.0,8.0,2.0,2.0,3.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,1.875,0.36363636363636365,2.75,1.0833333333333333,0.16666666666666666
model_20131122_1083650489.xml,Mobile media v5,3.0,15.0,10.0,11.0,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6,0.35714285714285715,2.8,0.9333333333333333,0.2
model_20131122_1241273029.xml,Mobile media v6,4.0,18.0,12.0,13.0,4.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,0.35294117647058826,2.8333333333333335,0.9444444444444444,0.2222222222222222
model_20131122_1558809462.xml,Mobile Media v8,7.0,26.0,16.0,16.0,6.0,0.0,6.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,2.75,0.4,2.5,0.9615384615384616,0.23076923076923078
model_20131122_1573422851.xml,ACARLOS_car,6.0,15.0,8.0,4.0,2.0,2.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,3.125,0.5,2.0,0.9333333333333333,0.13333333333333333
model_20131122_1877947099.xml,Cars xpto,6.0,15.0,8.0,4.0,2.0,2.0,4.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,3.125,0.5,2.0,0.9333333333333333,0.13333333333333333
model_20131122_224574976.xml,Mobile Media v3,1.0,11.0,7.0,9.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.5714285714285716,0.4,2.5,0.9090909090909091,0.09090909090909091
model_20131122_23346211.xml,UPT TAM,5.0,15.0,8.0,5.0,1.0,2.0,3.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,3.125,0.5,2.0,0.9333333333333333,0.06666666666666667
model_20131122_641443746.xml,Mobile media v4,2.0,14.0,9.0,11.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.6666666666666665,0.38461538461538464,2.6,0.9285714285714286,0.14285714285714285
model_20131122_913576973.xml,Mobile Media v7,6.0,23.0,14.0,15.0,5.0,0.0,5.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.7142857142857144,0.4090909090909091,2.4444444444444446,0.9565217391304348,0.21739130434782608
model_20131124_646639708.xml,myHolidays,6.0,16.0,12.0,9.0,6.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.25,0.26666666666666666,3.75,1.0,0.375
model_20131125_731391866.xml,myHolidays,8.0,18.0,12.0,9.0,8.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.4166666666666667,0.35294117647058826,2.8333333333333335,1.0,0.4444444444444444
model_20131128_2046989275.xml,Software-Product,8.0,15.0,9.0,6.0,8.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8888888888888888,0.42857142857142855,2.3333333333333335,0.9333333333333333,0.5333333333333333
model_20131129_1765219729.xml,Mobile Phone Software,7.0,14.0,8.0,3.0,5.0,1.0,6.0,6.0,3.0,2.0,2.0,1.0,4.0,2.0,5.0,2.25,0.46153846153846156,2.1666666666666665,1.0714285714285714,0.35714285714285715
model_20131129_1795005487.xml,UPT_RM_MOBILE,4.0,10.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.7142857142857142,0.3333333333333333,3.0,1.1,0.2
model_20131129_2135897376.xml,acarlos_trab2_mobile,4.0,10.0,7.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.7142857142857142,0.3333333333333333,3.0,1.1,0.2
model_20131201_820966647.xml,myHolidays,8.0,18.0,12.0,9.0,8.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.4166666666666667,0.35294117647058826,2.8333333333333335,1.0,0.4444444444444444
model_20131202_1494824194.xml,MyHolidays,12.0,34.0,22.0,21.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.36363636363636365,2.75,0.9705882352941176,0.35294117647058826
model_20131202_1575628003.xml,Software-Product,9.0,19.0,12.0,9.0,9.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.3888888888888889,2.5714285714285716,0.9473684210526315,0.47368421052631576
model_20131202_1775789712.xml,EngAGe,18.0,50.0,30.0,25.0,13.0,0.0,13.0,20.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,3.6333333333333333,0.40816326530612246,2.45,0.98,0.26
model_20131202_533920013.xml,Software-Product,9.0,19.0,12.0,9.0,9.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.75,0.3888888888888889,2.5714285714285716,0.9473684210526315,0.47368421052631576
model_20131202_715513367.xml,Software-Product,11.0,22.0,14.0,10.0,11.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7857142857142858,0.38095238095238093,2.625,0.9545454545454546,0.5
model_20131203_151571988.xml,MayaVariabilityModel,9.0,54.0,45.0,36.0,5.0,2.0,7.0,9.0,6.0,6.0,0.0,0.0,2.0,1.0,4.0,2.0444444444444443,0.23684210526315788,4.222222222222222,0.7222222222222222,0.09259259259259259
model_20131206_656913635.xml,Phone,9.0,13.0,8.0,3.0,9.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,2.125,0.4166666666666667,2.4,1.1538461538461537,0.6923076923076923
model_20131206_684654596.xml,Movil,5.0,12.0,9.0,3.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.6666666666666667,0.2727272727272727,3.6666666666666665,1.0833333333333333,0.25
model_20131210_413521746.xml,cell phones SPL,4.0,13.0,8.0,4.0,1.0,1.0,2.0,5.0,3.0,4.0,2.0,2.0,5.0,3.0,4.0,2.0,0.4166666666666667,2.4,1.1538461538461537,0.07692307692307693
model_20131217_806985744.xml,JDFM,4.0,11.0,7.0,2.0,2.0,2.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.4,2.5,0.9090909090909091,0.18181818181818182
model_20140101_941325443.xml,Prontuário Eletrônico de Pacientes,4.0,10.0,6.0,5.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8333333333333333,0.4444444444444444,2.25,0.9,0.4
model_20140109_637429284.xml,Analisis,2.0,11.0,9.0,6.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.2,5.0,0.9090909090909091,0.09090909090909091
model_20140130_912999540.xml,FMConfig,8.0,13.0,10.0,2.0,7.0,1.0,8.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,2.0,1.4,0.3333333333333333,3.0,0.8461538461538461,0.5384615384615384
model_20140205_954857783.xml,Matrix chain multiplication,5.0,11.0,7.0,1.0,2.0,3.0,5.0,4.0,7.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.4,2.5,1.0909090909090908,0.18181818181818182
model_20140207_1303140975.xml,ID,4.0,12.0,7.0,7.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,1.5714285714285714,0.45454545454545453,2.2,0.9166666666666666,0.0
model_20140209_1382642350.xml,LightFollower,8.0,41.0,31.0,10.0,0.0,7.0,7.0,10.0,26.0,4.0,1.0,3.0,10.0,7.0,3.0,2.0,0.25,4.0,1.146341463414634,0.0
model_20140209_1802656178.xml,LIneFollower_1,4.0,26.0,21.0,4.0,0.0,4.0,4.0,5.0,21.0,0.0,14.0,0.0,14.0,4.0,3.0,2.0,0.2,5.0,1.1153846153846154,0.0
model_20140209_34267674.xml,TrafficLight,10.0,44.0,31.0,12.0,0.0,8.0,8.0,13.0,25.0,6.0,3.0,5.0,17.0,14.0,5.0,2.129032258064516,0.3023255813953488,3.3076923076923075,1.2954545454545454,0.0
model_20140209_576830157.xml,ScrollingText,7.0,27.0,19.0,7.0,0.0,5.0,5.0,8.0,11.0,8.0,4.0,7.0,17.0,12.0,3.0,2.0,0.3076923076923077,3.25,1.4074074074074074,0.0
model_20140209_738203734.xml,Ornaments Design,13.0,51.0,36.0,15.0,0.0,11.0,11.0,15.0,28.0,7.0,3.0,6.0,22.0,21.0,3.0,2.0,0.3,3.3333333333333335,1.392156862745098,0.0
model_20140223_789634838.xml,e-foramation,9.0,26.0,15.0,6.0,1.0,5.0,6.0,11.0,12.0,6.0,0.0,0.0,0.0,0.0,8.0,3.6,0.44,2.272727272727273,0.9615384615384616,0.038461538461538464
model_20140225_1829795152.xml,Celular,6.0,14.0,9.0,3.0,3.0,1.0,4.0,5.0,3.0,4.0,1.0,1.0,2.0,1.0,3.0,1.8888888888888888,0.38461538461538464,2.6,1.0,0.21428571428571427
model_20140227_386614568.xml,Speech Recognition,17.0,75.0,52.0,31.0,4.0,13.0,17.0,23.0,39.0,0.0,0.0,0.0,0.0,0.0,7.0,3.7884615384615383,0.3150684931506849,3.1739130434782608,0.9733333333333334,0.05333333333333334
model_20140227_661956564.xml,Programación Salas Cirugía,17.0,47.0,33.0,6.0,6.0,2.0,8.0,14.0,6.0,28.0,0.0,0.0,0.0,0.0,7.0,2.8181818181818183,0.3111111111111111,3.2142857142857144,0.9574468085106383,0.1276595744680851
model_20140301_728202228.xml,Programación Salas Cirugía,17.0,49.0,35.0,6.0,6.0,2.0,8.0,14.0,6.0,30.0,0.0,0.0,0.0,0.0,7.0,2.7714285714285714,0.2978723404255319,3.357142857142857,0.9591836734693877,0.12244897959183673
model_20140303_1487935744.xml,teste_2,11.0,23.0,21.0,2.0,10.0,1.0,11.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4761904761904763,0.09090909090909091,11.0,0.9565217391304348,0.43478260869565216
model_20140305_1485634182.xml,Smart_Home,21.0,28.0,19.0,2.0,19.0,1.0,20.0,9.0,3.0,3.0,0.0,0.0,6.0,3.0,4.0,2.263157894736842,0.3333333333333333,3.0,1.0714285714285714,0.6785714285714286
model_20140305_1745306436.xml,Equation_LO,4.0,20.0,14.0,6.0,0.0,4.0,4.0,6.0,13.0,0.0,2.0,0.0,2.0,1.0,4.0,2.7142857142857144,0.3157894736842105,3.1666666666666665,1.0,0.0
model_20140305_850513381.xml,FraSCati,41.0,63.0,48.0,18.0,39.0,2.0,41.0,15.0,5.0,0.0,0.0,0.0,35.0,45.0,5.0,3.0833333333333335,0.24193548387096775,4.133333333333334,1.6984126984126984,0.6190476190476191
model_20140306_1313194877.xml,Devolution,16.0,32.0,20.0,10.0,12.0,1.0,13.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,7.0,2.95,0.3870967741935484,2.5833333333333335,0.96875,0.375
model_20140306_1607259562.xml,juliana,25.0,43.0,28.0,8.0,20.0,0.0,20.0,15.0,0.0,14.0,0.0,6.0,11.0,6.0,5.0,3.0,0.35714285714285715,2.8,1.1162790697674418,0.46511627906976744
model_20140306_1994550432.xml,gs,5.0,12.0,10.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,1.3,0.3333333333333333,3.0,0.5,0.16666666666666666
model_20140310_1022041880.xml,ModelTransformation,36.0,88.0,55.0,17.0,11.0,11.0,22.0,33.0,27.0,32.0,0.0,0.0,0.0,0.0,9.0,3.5454545454545454,0.3793103448275862,2.6363636363636362,0.9886363636363636,0.125
model_20140310_1916029542.xml,BattleofTanks,25.0,144.0,131.0,7.0,15.0,9.0,24.0,13.0,99.0,22.0,0.0,0.0,0.0,0.0,4.0,2.4732824427480917,0.09090909090909091,11.0,0.9930555555555556,0.10416666666666667
model_20140319_1506613330.xml,Data Collection Model,5.0,16.0,10.0,4.0,0.0,4.0,4.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,5.0,2.2,0.4,2.5,0.9375,0.0
model_20140320_391816142.xml,Observatorio,5.0,11.0,4.0,5.0,3.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,3.5,0.7,1.4285714285714286,0.9090909090909091,0.2727272727272727
model_20140321_1655023261.xml,Pip,0.0,14.0,12.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4166666666666667,0.15384615384615385,6.5,0.9285714285714286,0.0
model_20140322_1340045027.xml,test gv,5.0,10.0,9.0,4.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1111111111111111,9.0,0.9,0.5
model_20140324_1142291623.xml,collapse_view_example,2.0,11.0,7.0,4.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.4,2.5,0.9090909090909091,0.0
model_20140326_1693773444.xml,Cell-Phone-SPL-2014,4.0,13.0,9.0,4.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,1.6666666666666667,0.5,2.0,0.8461538461538461,0.07692307692307693
model_20140326_183546394.xml,Match de foot,4.0,11.0,9.0,6.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4444444444444444,0.2,5.0,0.9090909090909091,0.36363636363636365
model_20140326_801743865.xml,Cell-Phone-SPL-2014-Part2,3.0,13.0,11.0,4.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,9.0,9.0,2.0,1.0909090909090908,0.4,2.5,1.0769230769230769,0.07692307692307693
model_20140328_1965511118.xml,Dental Surgery,4.0,10.0,8.0,5.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.375,0.2857142857142857,3.5,0.7,0.1
model_20140401_1527258088.xml,Cell-Phone-SPL-2014-Mined,6.0,13.0,11.0,4.0,5.0,1.0,6.0,2.0,3.0,0.0,3.0,0.0,9.0,9.0,2.0,1.0909090909090908,0.25,4.0,1.3076923076923077,0.38461538461538464
model_20140402_1108338221.xml,Cell-Phone-SPL-2014-without,5.0,10.0,8.0,2.0,4.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.125,0.2857142857142857,3.5,0.7,0.4
model_20140403_1254324003.xml,deepak_fm,9.0,28.0,22.0,17.0,8.0,1.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.2727272727272727,3.6666666666666665,0.7857142857142857,0.2857142857142857
model_20140403_1425048263.xml,MyDental,3.0,12.0,8.0,5.0,1.0,0.0,1.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.875,0.4,2.5,0.8333333333333334,0.08333333333333333
model_20140403_1688136935.xml,Java EE 6 - Camilo Fierro,22.0,45.0,33.0,0.0,11.0,4.0,15.0,12.0,10.0,23.0,0.0,0.0,4.0,3.0,5.0,1.9696969696969697,0.3157894736842105,3.1666666666666665,0.9111111111111111,0.24444444444444444
model_20140408_1553357169.xml,Xor Example,5.0,11.0,10.0,0.0,3.0,1.0,4.0,1.0,5.0,2.0,5.0,2.0,7.0,8.0,2.0,1.0,0.2,5.0,1.1818181818181819,0.2727272727272727
model_20140409_1370428339.xml,agis,11.0,24.0,16.0,7.0,7.0,3.0,10.0,8.0,7.0,2.0,3.0,1.0,7.0,8.0,5.0,2.25,0.34782608695652173,2.875,1.2916666666666667,0.2916666666666667
model_20140410_1285833987.xml,XOR NEW,10.0,11.0,8.0,0.0,10.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,7.0,10.0,2.0,1.25,0.3,3.3333333333333335,1.8181818181818181,0.9090909090909091
model_20140410_1905141388.xml,Xor Example 2,5.0,11.0,10.0,0.0,3.0,1.0,4.0,1.0,2.0,5.0,2.0,5.0,7.0,10.0,2.0,1.0,0.125,8.0,1.6363636363636365,0.2727272727272727
model_20140410_454790336.xml,Sylvain Example,3.0,11.0,8.0,3.0,2.0,0.0,2.0,3.0,0.0,5.0,0.0,5.0,7.0,11.0,3.0,1.25,0.3,3.3333333333333335,1.9090909090909092,0.18181818181818182
model_20140411_114609198.xml,FM with optional XOR,3.0,12.0,10.0,3.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,7.0,7.0,3.0,1.2,0.2,5.0,1.4166666666666667,0.08333333333333333
model_20140411_1148485857.xml,Final model,7.0,12.0,10.0,3.0,6.0,1.0,7.0,2.0,2.0,0.0,2.0,0.0,7.0,12.0,3.0,1.2,0.18181818181818182,5.5,1.9166666666666667,0.5
model_20140411_1742095150.xml,Sylvain Example,7.0,12.0,10.0,3.0,6.0,1.0,7.0,2.0,2.0,0.0,2.0,0.0,7.0,12.0,3.0,1.2,0.18181818181818182,5.5,1.9166666666666667,0.5
model_20140411_279155356.xml,ROOT,7.0,11.0,10.0,3.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.1,10.0,1.0,0.6363636363636364
model_20140420_1899694432.xml,e-banking-IN0980,19.0,55.0,41.0,3.0,8.0,2.0,10.0,14.0,6.0,37.0,3.0,0.0,5.0,3.0,5.0,2.1707317073170733,0.25925925925925924,3.857142857142857,1.0363636363636364,0.14545454545454545
model_20140421_782765396.xml,Toko,12.0,19.0,11.0,6.0,12.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3636363636363638,0.4444444444444444,2.25,0.9473684210526315,0.631578947368421
model_20140422_1825362104.xml,Toko,11.0,21.0,15.0,8.0,8.0,0.0,8.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.42857142857142855,2.3333333333333335,0.6666666666666666,0.38095238095238093
model_20140422_2137156564.xml,VOLKSWAGEN UP FM,6.0,35.0,28.0,9.0,1.0,4.0,5.0,7.0,10.0,14.0,4.0,14.0,18.0,3.0,3.0,2.0,0.20588235294117646,4.857142857142857,1.0571428571428572,0.02857142857142857
model_20140423_1716161596.xml,Notebook Shop,16.0,42.0,28.0,7.0,3.0,12.0,15.0,14.0,29.0,2.0,0.0,0.0,0.0,0.0,5.0,2.25,0.34146341463414637,2.9285714285714284,0.9761904761904762,0.07142857142857142
model_20140423_1890396897.xml,VOLKSWAGEN UP FM,7.0,36.0,28.0,9.0,1.0,5.0,6.0,8.0,13.0,12.0,5.0,11.0,16.0,3.0,5.0,2.107142857142857,0.22857142857142856,4.375,1.0555555555555556,0.027777777777777776
model_20140423_277886534.xml,Toko,7.0,21.0,14.0,10.0,6.0,1.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,2.857142857142857,0.35,2.857142857142857,0.9523809523809523,0.2857142857142857
model_20140423_813378270.xml,Toko,20.0,48.0,32.0,15.0,13.0,3.0,16.0,16.0,9.0,10.0,0.0,1.0,4.0,2.0,5.0,2.75,0.3404255319148936,2.9375,1.0208333333333333,0.2708333333333333
model_20140423_969548559.xml,Toko,16.0,49.0,32.0,17.0,7.0,1.0,8.0,17.0,3.0,21.0,0.0,0.0,2.0,1.0,5.0,2.84375,0.3541666666666667,2.823529411764706,1.0,0.14285714285714285
model_20140424_1672030888.xml,ClassicShell,30.0,65.0,48.0,3.0,16.0,14.0,30.0,17.0,45.0,0.0,8.0,0.0,13.0,11.0,4.0,2.7708333333333335,0.265625,3.764705882352941,1.1538461538461537,0.24615384615384617
model_20140425_366530615.xml,NovoSiga,5.0,11.0,8.0,3.0,3.0,2.0,5.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,5.0,1.625,0.3,3.3333333333333335,1.0,0.2727272727272727
model_20140427_1594857347.xml,Siga,7.0,19.0,12.0,4.0,3.0,2.0,5.0,7.0,5.0,6.0,2.0,2.0,7.0,5.0,4.0,2.8333333333333335,0.3888888888888889,2.5714285714285716,1.2105263157894737,0.15789473684210525
model_20140428_1043688075.xml,Toko,21.0,56.0,37.0,18.0,11.0,1.0,12.0,19.0,3.0,23.0,0.0,0.0,2.0,1.0,5.0,2.7567567567567566,0.34545454545454546,2.8947368421052633,1.0,0.19642857142857142
model_20140428_1127346099.xml,Toko,28.0,72.0,49.0,20.0,14.0,1.0,15.0,23.0,3.0,34.0,0.0,0.0,2.0,1.0,5.0,2.857142857142857,0.323943661971831,3.0869565217391304,1.0,0.19444444444444445
model_20140428_1301432646.xml,Toko,28.0,72.0,49.0,20.0,14.0,1.0,15.0,23.0,3.0,34.0,0.0,1.0,2.0,1.0,5.0,2.857142857142857,0.323943661971831,3.0869565217391304,1.0,0.19444444444444445
